replicate,group,ga,p
87,G1,10.0,0.7813268635969158
87,G1,10.1,0.7821000439496001
87,G1,10.2,0.7828718340430554
87,G1,10.3,0.783642246973381
87,G1,10.4,0.7844112480166402
87,G1,10.5,0.7851788305468307
87,G1,10.6,0.7859450153358746
87,G1,10.7,0.7867097898084612
87,G1,10.8,0.7874731671518751
87,G1,10.9,0.7882351297392459
87,G1,11.0,0.788995660130216
87,G1,11.1,0.7897547607974423
87,G1,11.2,0.7905124429926919
87,G1,11.3,0.7912686993395737
87,G1,11.4,0.79202354232912
87,G1,11.5,0.7927769365733018
87,G1,11.6,0.7935288770222128
87,G1,11.7,0.7942793857727491
87,G1,11.8,0.7950284489894154
87,G1,11.9,0.7957760815824819
87,G1,12.0,0.7965222634332939
87,G1,12.1,0.7972669788938632
87,G1,12.2,0.7980102321197088
87,G1,12.3,0.7987520329995139
87,G1,12.4,0.7994923756338629
87,G1,12.5,0.8002312713227911
87,G1,12.6,0.8009686847425916
87,G1,12.7,0.8017046123762303
87,G1,12.8,0.8024390772012528
87,G1,12.9,0.8031720641535552
87,G1,13.0,0.8039035900068762
87,G1,13.1,0.8046336323351414
87,G1,13.2,0.8053621769600658
87,G1,13.3,0.8060892300108932
87,G1,13.4,0.8068147998669043
87,G1,13.5,0.8075388824482166
87,G1,13.6,0.8082614870436844
87,G1,13.7,0.8089825790901379
87,G1,13.8,0.8097021566950684
87,G1,13.9,0.810420243427343
87,G1,14.0,0.8111368229079865
87,G1,14.1,0.8118519137724372
87,G1,14.2,0.8125654915402979
87,G1,14.3,0.8132775433617424
87,G1,14.4,0.8139880775180863
87,G1,14.5,0.8146971007679191
87,G1,14.6,0.815404610649982
87,G1,14.7,0.8161106146288701
87,G1,14.8,0.8168150789976355
87,G1,14.9,0.8175180034479841
87,G1,15.0,0.8182194120354861
87,G1,15.1,0.8189192871235045
87,G1,15.2,0.8196176490380256
87,G1,15.3,0.8203144715823746
87,G1,15.4,0.8210097430022602
87,G1,15.5,0.821703474041534
87,G1,15.6,0.8223956693065804
87,G1,15.7,0.8230863283148268
87,G1,15.8,0.8237754567191804
87,G1,15.9,0.8244630215196748
87,G1,16.0,0.8251490244660815
87,G1,16.1,0.8258334891955155
87,G1,16.2,0.8265163977601216
87,G1,16.3,0.8271977715346985
87,G1,16.4,0.8278775827808027
87,G1,16.5,0.82855582097457
87,G1,16.6,0.8292324991793281
87,G1,16.7,0.8299076199504145
87,G1,16.8,0.8305811848348095
87,G1,16.9,0.831253197145246
87,G1,17.0,0.8319236257099478
87,G1,17.1,0.8325924734917318
87,G1,17.2,0.833259763657228
87,G1,17.3,0.8339254783259603
87,G1,17.4,0.834589639688783
87,G1,17.5,0.8352522185276177
87,G1,17.6,0.8359132055788615
87,G1,17.7,0.8365726162109617
87,G1,17.8,0.8372304509562982
87,G1,17.9,0.8378867134439214
87,G1,18.0,0.8385414041691949
87,G1,18.1,0.8391944945850383
87,G1,18.2,0.8398459886498567
87,G1,18.3,0.840495908313627
87,G1,18.4,0.8411442368412828
87,G1,18.5,0.8417909965678786
87,G1,18.6,0.8424361567119463
87,G1,18.7,0.843079709794736
87,G1,18.8,0.843721673264027
87,G1,18.9,0.8443620453724642
87,G1,19.0,0.8450008321521252
87,G1,19.1,0.8456380309905317
87,G1,19.2,0.8462736162985839
87,G1,19.3,0.8469075929548919
87,G1,19.4,0.8475399812919351
87,G1,19.5,0.8481707662183464
87,G1,19.6,0.8487999699554224
87,G1,19.7,0.8494275602245801
87,G1,19.8,0.8500535313862478
87,G1,19.9,0.8506779031015764
87,G1,20.0,0.8513006707279855
87,G1,20.1,0.8519218433853084
87,G1,20.2,0.8525414150389463
87,G1,20.3,0.8531593631092167
87,G1,20.4,0.8537756933625121
87,G1,20.5,0.8543904244950977
87,G1,20.6,0.8550035432814385
87,G1,20.7,0.8556150713958096
87,G1,20.8,0.8562249752483814
87,G1,20.9,0.8568332514853116
87,G1,21.0,0.857439921428668
87,G1,21.1,0.8580449776516061
87,G1,21.2,0.8586484322929494
87,G1,21.3,0.8592502759956756
87,G1,21.4,0.859850489254273
87,G1,21.5,0.8604490788607807
87,G1,21.6,0.8610460614015559
87,G1,21.7,0.8616414260392375
87,G1,21.8,0.8622351933559236
87,G1,21.9,0.862827328884155
87,G1,22.0,0.8634178312951497
87,G1,22.1,0.8640067237852743
87,G1,22.2,0.8645939960746888
87,G1,22.3,0.8651796630715474
87,G1,22.4,0.8657637125262819
87,G1,22.5,0.8663461276923277
87,G1,22.6,0.8669269162386062
87,G1,22.7,0.8675060932197975
87,G1,22.8,0.8680836496998502
87,G1,22.9,0.8686596050542393
87,G1,23.0,0.8692339244113342
87,G1,23.1,0.8698066081658608
87,G1,23.2,0.8703776812656724
87,G1,23.3,0.8709471309406082
87,G1,23.4,0.8715149745028669
87,G1,23.5,0.8720811971353093
87,G1,23.6,0.8726457846026788
87,G1,23.7,0.8732087454265998
87,G1,23.8,0.8737700934398596
87,G1,23.9,0.8743298211491967
87,G1,24.0,0.8748879467995997
87,G1,24.1,0.8754444355248879
87,G1,24.2,0.8759992894415368
87,G1,24.3,0.8765525343113295
87,G1,24.4,0.8771041561159902
87,G1,24.5,0.8776541736692616
87,G1,24.6,0.8782025699628938
87,G1,24.7,0.8787493331189273
87,G1,24.8,0.87929447275777
87,G1,24.9,0.8798380011074629
87,G1,25.0,0.8803799123855605
87,G2,10.0,0.633873645511113
87,G2,10.1,0.6348115534219783
87,G2,10.2,0.6357489391614279
87,G2,10.3,0.6366858039973388
87,G2,10.4,0.6376221330982241
87,G2,10.5,0.6385578894265881
87,G2,10.6,0.6394930856944292
87,G2,10.7,0.6404277201409883
87,G2,10.8,0.6413618023347312
87,G2,10.9,0.642295323076286
87,G2,11.0,0.643228252943547
87,G2,11.1,0.6441605881619142
87,G2,11.2,0.6450923230372567
87,G2,11.3,0.6460234675234855
87,G2,11.4,0.6469540250866227
87,G2,11.5,0.6478839791884778
87,G2,11.6,0.64881329609605
87,G2,11.7,0.6497419856508269
87,G2,11.8,0.6506700468959173
87,G2,11.9,0.6515974901762992
87,G2,12.0,0.652524306386684
87,G2,12.1,0.6534504634126682
87,G2,12.2,0.6543759620192249
87,G2,12.3,0.6553007944229902
87,G2,12.4,0.6562249698919852
87,G2,12.5,0.6571484927913994
87,G2,12.6,0.6580713457274339
87,G2,12.7,0.6589934981939933
87,G2,12.8,0.6599149566371598
87,G2,12.9,0.660835721323513
87,G2,13.0,0.6617558034969994
87,G2,13.1,0.6626751939423847
87,G2,13.2,0.6635938578021959
87,G2,13.3,0.6645118009011471
87,G2,13.4,0.6654290126244486
87,G2,13.5,0.6663455022966555
87,G2,13.6,0.6672612747169797
87,G2,13.7,0.6681763116774191
87,G2,13.8,0.6690905863997656
87,G2,13.9,0.6700041012306962
87,G2,14.0,0.6709168580685159
87,G2,14.1,0.6718288690024803
87,G2,14.2,0.6727401248375859
87,G2,14.3,0.6736505881553326
87,G2,14.4,0.6745602694540602
87,G2,14.5,0.6754691552582587
87,G2,14.6,0.6763772550410849
87,G2,14.7,0.6772845748092118
87,G2,14.8,0.6781910944360653
87,G2,14.9,0.6790967913268353
87,G2,15.0,0.6800016642282078
87,G2,15.1,0.6809057160853336
87,G2,15.2,0.6818089597033852
87,G2,15.3,0.6827113863211192
87,G2,15.4,0.6836129561098532
87,G2,15.5,0.6845136837942203
87,G2,15.6,0.6854135533916635
87,G2,15.7,0.6863125744687483
87,G2,15.8,0.68721075423632
87,G2,15.9,0.6881080704826812
87,G2,16.0,0.689004505210887
87,G2,16.1,0.6899000532135257
87,G2,16.2,0.6907947186213735
87,G2,16.3,0.691688514950465
87,G2,16.4,0.6925814339528166
87,G2,16.5,0.6934734334533499
87,G2,16.6,0.6943645320124101
87,G2,16.7,0.6952547118980751
87,G2,16.8,0.6961439822403163
87,G2,16.9,0.6970323516100314
87,G2,17.0,0.6979197955525449
87,G2,17.1,0.6988063011030979
87,G2,17.2,0.6996918586359473
87,G2,17.3,0.7005764736099398
87,G2,17.4,0.7014601605512036
87,G2,17.5,0.7023429114162962
87,G2,17.6,0.7032246820007415
87,G2,17.7,0.7041054944171333
87,G2,17.8,0.7049853292296164
87,G2,17.9,0.7058641953625343
87,G2,18.0,0.7067421026501681
87,G2,18.1,0.7076190242463472
87,G2,18.2,0.7084949526272767
87,G2,18.3,0.7093698733072468
87,G2,18.4,0.7102437932026272
87,G2,18.5,0.7111167281514772
87,G2,18.6,0.7119886699748701
87,G2,18.7,0.7128595728575934
87,G2,18.8,0.7137294620732805
87,G2,18.9,0.7145983162573647
87,G2,19.0,0.7154661452449496
87,G2,19.1,0.7163329592027048
87,G2,19.2,0.7171987289850807
87,G2,19.3,0.7180634527746126
87,G2,19.4,0.7189271112281845
87,G2,19.5,0.719789712416069
87,G2,19.6,0.7206512739308923
87,G2,19.7,0.7215117871186129
87,G2,19.8,0.7223712049814165
87,G2,19.9,0.7232295555473571
87,G2,20.0,0.724086815307525
87,G2,20.1,0.7249429955354676
87,G2,20.2,0.7257981075247734
87,G2,20.3,0.7266521182241945
87,G2,20.4,0.7275050319011039
87,G2,20.5,0.7283568256590336
87,G2,20.6,0.7292075071296503
87,G2,20.7,0.7300570965270101
87,G2,20.8,0.730905583720436
87,G2,20.9,0.7317529229568621
87,G2,21.0,0.7325991425702162
87,G2,21.1,0.7334442171872726
87,G2,21.2,0.7342881613266831
87,G2,21.3,0.7351309857539889
87,G2,21.4,0.7359726538447634
87,G2,21.5,0.736813175717008
87,G2,21.6,0.7376525263526124
87,G2,21.7,0.7384907112385171
87,G2,21.8,0.7393277541077102
87,G2,21.9,0.7401636429277649
87,G2,22.0,0.7409983339048405
87,G2,22.1,0.7418318543617369
87,G2,22.2,0.7426641789799443
87,G2,22.3,0.74349532415414
87,G2,22.4,0.7443253004837028
87,G2,22.5,0.745154067643671
87,G2,22.6,0.745981641255612
87,G2,22.7,0.7468079958726315
87,G2,22.8,0.7476331328851095
87,G2,22.9,0.7484570805153145
87,G2,23.0,0.749279823377492
87,G2,23.1,0.7501013234500054
87,G2,23.2,0.750921602874824
87,G2,23.3,0.7517406385934735
87,G2,23.4,0.7525584482397778
87,G2,23.5,0.7533750423512178
87,G2,23.6,0.7541903768493277
87,G2,23.7,0.7550044729917711
87,G2,23.8,0.7558173049247233
87,G2,23.9,0.7566288696969934
87,G2,24.0,0.7574392003526573
87,G2,24.1,0.7582482775818931
87,G2,24.2,0.7590560706756733
87,G2,24.3,0.7598625948368056
87,G2,24.4,0.7606678300005622
87,G2,24.5,0.7614717951590156
87,G2,24.6,0.7622744998416723
87,G2,24.7,0.7630758982572635
87,G2,24.8,0.7638760160041985
87,G2,24.9,0.764674825588227
87,G2,25.0,0.7654723229635815
88,G1,10.0,0.8087720980442822
88,G1,10.1,0.8093002500684733
88,G1,10.2,0.8098275660798971
88,G1,10.3,0.8103541046297534
88,G1,10.4,0.8108798225136221
88,G1,10.5,0.8114047311609116
88,G1,10.6,0.8119288549443154
88,G1,10.7,0.8124521382927666
88,G1,10.8,0.8129746492015473
88,G1,10.9,0.8134963201137959
88,G1,11.0,0.814017197492579
88,G1,11.1,0.814537260156963
88,G1,11.2,0.8150564947294714
88,G1,11.3,0.8155749460554704
88,G1,11.4,0.8160925480340295
88,G1,11.5,0.8166093691689901
88,G1,11.6,0.8171253482835211
88,G1,11.7,0.8176405183967658
88,G1,11.8,0.818154879222969
88,G1,11.9,0.8186683968066047
88,G1,12.0,0.8191811294330528
88,G1,12.1,0.819693007278693
88,G1,12.2,0.8202040909957459
88,G1,12.3,0.8207143356926697
88,G1,12.4,0.8212237541829404
88,G1,12.5,0.8217323707258942
88,G1,12.6,0.8222401291191396
88,G1,12.7,0.8227470991595602
88,G1,12.8,0.823253211403379
88,G1,12.9,0.8237585142458491
88,G1,13.0,0.8242629853340364
88,G1,13.1,0.8247666120420944
88,G1,13.2,0.8252694396957542
88,G1,13.3,0.8257714011407492
88,G1,13.4,0.8262725668370622
88,G1,13.5,0.8267728737702154
88,G1,13.6,0.8272723566608109
88,G1,13.7,0.8277710145198457
88,G1,13.8,0.8282688135335494
88,G1,13.9,0.8287658130777168
88,G1,14.0,0.829261941896176
88,G1,14.1,0.8297572625460791
88,G1,14.2,0.8302517286006019
88,G1,14.3,0.8307453542008774
88,G1,14.4,0.8312381634295547
88,G1,14.5,0.8317300996184906
88,G1,14.6,0.8322212341472836
88,G1,14.7,0.8327114959061225
88,G1,14.8,0.8332009350590155
88,G1,14.9,0.8336895281690654
88,G1,15.0,0.8341772633785685
88,G1,15.1,0.8346641863653964
88,G1,15.2,0.8351502291227851
88,G1,15.3,0.8356354638439745
88,G1,15.4,0.8361198258792312
88,G1,15.5,0.8366033515344111
88,G1,15.6,0.8370860391260838
88,G1,15.7,0.8375678550767143
88,G1,15.8,0.8380488596734083
88,G1,15.9,0.8385289804443873
88,G1,16.0,0.8390082816487056
88,G1,16.1,0.8394867154865718
88,G1,16.2,0.8399642973549547
88,G1,16.3,0.8404410511089084
88,G1,16.4,0.8409169197738777
88,G1,16.5,0.8413919760885379
88,G1,16.6,0.8418661475026159
88,G1,16.7,0.8423394857819885
88,G1,16.8,0.8428119664918214
88,G1,16.9,0.8432835785596244
88,G1,17.0,0.8437543678872488
88,G1,17.1,0.8442242658142451
88,G1,17.2,0.8446933460429542
88,G1,17.3,0.8451615424941287
88,G1,17.4,0.8456288929318763
88,G1,17.5,0.8460953949967699
88,G1,17.6,0.8465610154348715
88,G1,17.7,0.8470258152666872
88,G1,17.8,0.8474897210217066
88,G1,17.9,0.8479527984554673
88,G1,18.0,0.8484149985569146
88,G1,18.1,0.8488763379090754
88,G1,18.2,0.8493368400812229
88,G1,18.3,0.8497964479530186
88,G1,18.4,0.8502552354004781
88,G1,18.5,0.8507131286577378
88,G1,18.6,0.8511701809212144
88,G1,18.7,0.851626366847442
88,G1,18.8,0.8520816761608719
88,G1,18.9,0.8525361548619451
88,G1,19.0,0.8529897338310429
88,G1,19.1,0.8534424880580838
88,G1,19.2,0.8538943502390353
88,G1,19.3,0.8543453594639792
88,G1,19.4,0.8547955127200477
88,G1,19.5,0.8552447771595857
88,G1,19.6,0.8556932143597524
88,G1,19.7,0.8561407500672255
88,G1,19.8,0.8565874513269878
88,G1,19.9,0.8570332680780658
88,G1,20.0,0.8574782180171803
88,G1,20.1,0.8579223243722777
88,G1,20.2,0.85836553003378
88,G1,20.3,0.8588079097932496
88,G1,20.4,0.8592493888944547
88,G1,20.5,0.8596900217895749
88,G1,20.6,0.8601297823185868
88,G1,20.7,0.8605686610092024
88,G1,20.8,0.8610067038385556
88,G1,20.9,0.861443841419206
88,G1,21.0,0.8618801498036471
88,G1,21.1,0.8623155606743643
88,G1,21.2,0.8627501143063083
88,G1,21.3,0.8631838070604406
88,G1,21.4,0.863616606572919
88,G1,21.5,0.8640485748029737
88,G1,21.6,0.8644796369282453
88,G1,21.7,0.8649098610747602
88,G1,21.8,0.8653391962943829
88,G1,21.9,0.865767661320316
88,G1,22.0,0.8661952789871536
88,G1,22.1,0.8666219923487134
88,G1,22.2,0.867047876890433
88,G1,22.3,0.867472857090401
88,G1,22.4,0.8678969884793054
88,G1,22.5,0.8683202441749036
88,G1,22.6,0.8687426155082824
88,G1,22.7,0.8691641483178583
88,G1,22.8,0.8695847731334213
88,G1,22.9,0.870004566844385
88,G1,23.0,0.8704234603327274
88,G1,23.1,0.8708414949132941
88,G1,23.2,0.8712586663512653
88,G1,23.3,0.871674942838574
88,G1,23.4,0.872090386545059
88,G1,23.5,0.8725049222898198
88,G1,23.6,0.8729186190712911
88,G1,23.7,0.8733314252174548
88,G1,23.8,0.8737433604163944
88,G1,23.9,0.8741544470591707
88,G1,24.0,0.8745646285168147
88,G1,24.1,0.8749739807423983
88,G1,24.2,0.8753824276732461
88,G1,24.3,0.8757900257398041
88,G1,24.4,0.8761967474336991
88,G1,24.5,0.8766025848826461
88,G1,24.6,0.8770075836801272
88,G1,24.7,0.8774116744493465
88,G1,24.8,0.8778149346918249
88,G1,24.9,0.8782172947009544
88,G1,25.0,0.87861879668599
88,G2,10.0,0.627358231831252
88,G2,10.1,0.6280452382672161
88,G2,10.2,0.6287319232550123
88,G2,10.3,0.6294183893086462
88,G2,10.4,0.6301045878901085
88,G2,10.5,0.6307904896907205
88,G2,10.6,0.6314761749506604
88,G2,10.7,0.6321615218668035
88,G2,10.8,0.6328466649091288
88,G2,10.9,0.6335314764902862
88,G2,11.0,0.6342160335192948
88,G2,11.1,0.6349003288421007
88,G2,11.2,0.6355842940898969
88,G2,11.3,0.6362680368119386
88,G2,11.4,0.6369514194303506
88,G2,11.5,0.6376345767094889
88,G2,11.6,0.6383174045635747
88,G2,11.7,0.6389999363234278
88,G2,11.8,0.6396822081597335
88,G2,11.9,0.6403641213346329
88,G2,12.0,0.6410458016923593
88,G2,12.1,0.6417271091051381
88,G2,12.2,0.6424081580271059
88,G2,12.3,0.6430888910891339
88,G2,12.4,0.6437692825964688
88,G2,12.5,0.6444494146040814
88,G2,12.6,0.6451291586471611
88,G2,12.7,0.6458086603782635
88,G2,12.8,0.6464877797768565
88,G2,12.9,0.6471666035308862
88,G2,13.0,0.6478451190074477
88,G2,13.1,0.6485232586281966
88,G2,13.2,0.6492011347694765
88,G2,13.3,0.6498786001055191
88,G2,13.4,0.6505558020542804
88,G2,13.5,0.6512326248737013
88,G2,13.6,0.6519091090939289
88,G2,13.7,0.6525852890467058
88,G2,13.8,0.6532610631763259
88,G2,13.9,0.6539365650760504
88,G2,14.0,0.6546116434668376
88,G2,14.1,0.6552864244043085
88,G2,14.2,0.6559608418522356
88,G2,14.3,0.6566348738448089
88,G2,14.4,0.6573086039693261
88,G2,14.5,0.6579818975111746
88,G2,14.6,0.6586549108676129
88,G2,14.7,0.6593274920061429
88,G2,14.8,0.6599997371326628
88,G2,14.9,0.66067162815689
88,G2,15.0,0.6613430985464395
88,G2,15.1,0.6620142651302288
88,G2,15.2,0.6626849713003118
88,G2,15.3,0.6633553766754425
88,G2,15.4,0.6640253542086174
88,G2,15.5,0.6646949515227264
88,G2,15.6,0.6653642009837402
88,G2,15.7,0.6660329985595529
88,G2,15.8,0.6667014851764539
88,G2,15.9,0.6673694988670451
88,G2,16.0,0.6680371769019303
88,G2,16.1,0.6687044447746288
88,G2,16.2,0.6693712843524041
88,G2,16.3,0.670037780462162
88,G2,16.4,0.670703792580408
88,G2,16.5,0.6713694873645847
88,G2,16.6,0.6720347012415382
88,G2,16.7,0.6726995396365653
88,G2,16.8,0.673363979041845
88,G2,16.9,0.6740279542268486
88,G2,17.0,0.6746915860768158
88,G2,17.1,0.6753547092079704
88,G2,17.2,0.6760174949358295
88,G2,17.3,0.6766798053043992
88,G2,17.4,0.6773416948975066
88,G2,17.5,0.6780031939922743
88,G2,17.6,0.6786641964355341
88,G2,17.7,0.6793248500378144
88,G2,17.8,0.6799849826515898
88,G2,17.9,0.6806447423301903
88,G2,18.0,0.6813040463255541
88,G2,18.1,0.6819628804304347
88,G2,18.2,0.68262133041023
88,G2,18.3,0.6832792503998845
88,G2,18.4,0.6839368167885885
88,G2,18.5,0.6845938549813109
88,G2,18.6,0.6852504792882581
88,G2,18.7,0.6859066608421609
88,G2,18.8,0.6865623359689348
88,G2,18.9,0.6872176291945606
88,G2,19.0,0.6878723669034723
88,G2,19.1,0.6885267315555068
88,G2,19.2,0.6891805747240827
88,G2,19.3,0.6898339577975451
88,G2,19.4,0.6904869088456993
88,G2,19.5,0.6911393199613298
88,G2,19.6,0.6917913453602343
88,G2,19.7,0.6924428032654136
88,G2,19.8,0.6930938520373447
88,G2,19.9,0.6937444009456668
88,G2,20.0,0.694394439788585
88,G2,20.1,0.6950440549623761
88,G2,20.2,0.6956930957513426
88,G2,20.3,0.6963417477070982
88,G2,20.4,0.6969898257760173
88,G2,20.5,0.697637452784699
88,G2,20.6,0.6982845945825198
88,G2,20.7,0.6989311893034322
88,G2,20.8,0.6995773646817713
88,G2,20.9,0.700222939448719
88,G2,21.0,0.7008681066107498
88,G2,21.1,0.7015127077490774
88,G2,21.2,0.7021568108763206
88,G2,21.3,0.7028004417419129
88,G2,21.4,0.703443491061007
88,G2,21.5,0.7040861189483251
88,G2,21.6,0.7047281345873005
88,G2,21.7,0.7053697061293766
88,G2,21.8,0.7060107351503603
88,G2,21.9,0.7066512155163427
88,G2,22.0,0.7072912339555925
88,G2,22.1,0.7079306354000422
88,G2,22.2,0.7085696139612476
88,G2,22.3,0.7092079747315139
88,G2,22.4,0.709845848653426
88,G2,22.5,0.7104831963867384
88,G2,22.6,0.7111199581203825
88,G2,22.7,0.7117562643504788
88,G2,22.8,0.7123919267645704
88,G2,22.9,0.7130271482763225
88,G2,23.0,0.7136617609903765
88,G2,23.1,0.7142958393404933
88,G2,23.2,0.7149294066488762
88,G2,23.3,0.7155623526365283
88,G2,23.4,0.716194842786358
88,G2,23.5,0.7168266778679487
88,G2,23.6,0.717458035269935
88,G2,23.7,0.7180888091903217
88,G2,23.8,0.7187189975974894
88,G2,23.9,0.7193486872933514
88,G2,24.0,0.7199777193301493
88,G2,24.1,0.7206062957572569
88,G2,24.2,0.7212342124551296
88,G2,24.3,0.7218616080523945
88,G2,24.4,0.7224884381300859
88,G2,24.5,0.7231146451727682
88,G2,24.6,0.7237403619554637
88,G2,24.7,0.7243653938337073
88,G2,24.8,0.7249899528763243
88,G2,24.9,0.7256138622861504
88,G2,25.0,0.7262372026931587
89,G1,10.0,0.7907633930604473
89,G1,10.1,0.7914028041747662
89,G1,10.2,0.7920411968963811
89,G1,10.3,0.7926785584763171
89,G1,10.4,0.7933149039268771
89,G1,10.5,0.7939502465158381
89,G1,10.6,0.7945845566591306
89,G1,10.7,0.7952178311626509
89,G1,10.8,0.7958500835479067
89,G1,10.9,0.7964813244290949
89,G1,11.0,0.7971115244303397
89,G1,11.1,0.7977406811477564
89,G1,11.2,0.7983688115349554
89,G1,11.3,0.7989959203394889
89,G1,11.4,0.7996219799923632
89,G1,11.5,0.8002469910901974
89,G1,11.6,0.8008709702500934
89,G1,11.7,0.801493918023324
89,G1,11.8,0.8021158058170363
89,G1,11.9,0.8027366455266303
89,G1,12.0,0.8033564458563627
89,G1,12.1,0.803975204769249
89,G1,12.2,0.8045928943102546
89,G1,12.3,0.8052095329400972
89,G1,12.4,0.8058251288407499
89,G1,12.5,0.8064396700606111
89,G1,12.6,0.8070531366374453
89,G1,12.7,0.8076655462444994
89,G1,12.8,0.8082769113886765
89,G1,12.9,0.8088872080497159
89,G1,13.0,0.8094964260230579
89,G1,13.1,0.8101045816870194
89,G1,13.2,0.8107116888413644
89,G1,13.3,0.8113177157452011
89,G1,13.4,0.8119226604227975
89,G1,13.5,0.8125265387071346
89,G1,13.6,0.8131293603842117
89,G1,13.7,0.8137310953075493
89,G1,13.8,0.8143317417790008
89,G1,13.9,0.8149313191400535
89,G1,14.0,0.8155298307431228
89,G1,14.1,0.8161272477390282
89,G1,14.2,0.8167235749660898
89,G1,14.3,0.8173188276606921
89,G1,14.4,0.817913006334874
89,G1,14.5,0.8185060807097613
89,G1,14.6,0.819098066977846
89,G1,14.7,0.8196889735591527
89,G1,14.8,0.8202787964704784
89,G1,14.9,0.8208675081140279
89,G1,15.0,0.8214551293422143
89,G1,15.1,0.8220416698497423
89,G1,15.2,0.8226271138075505
89,G1,15.3,0.8232114434862602
89,G1,15.4,0.8237946776434494
89,G1,15.5,0.8243768307695887
89,G1,15.6,0.8249578746623837
89,G1,15.7,0.8255378025661179
89,G1,15.8,0.8261166313840993
89,G1,15.9,0.8266943748861001
89,G1,16.0,0.8272710005842623
89,G1,16.1,0.827846507025977
89,G1,16.2,0.8284209123559076
89,G1,16.3,0.8289942252045416
89,G1,16.4,0.8295664150389881
89,G1,16.5,0.830137481575571
89,G1,16.6,0.8307074454240837
89,G1,16.7,0.8312763088264216
89,G1,16.8,0.831844041620412
89,G1,16.9,0.8324106537605311
89,G1,17.0,0.8329761582372223
89,G1,17.1,0.8335405552614581
89,G1,17.2,0.8341038138579906
89,G1,17.3,0.8346659536755547
89,G1,17.4,0.8352269836582111
89,G1,17.5,0.835786896727758
89,G1,17.6,0.8363456668485423
89,G1,17.7,0.836903316664422
89,G1,17.8,0.8374598574408917
89,G1,17.9,0.8380152692901619
89,G1,18.0,0.8385695372124258
89,G1,18.1,0.8391226812312133
89,G1,18.2,0.8396747168252754
89,G1,18.3,0.8402256122833712
89,G1,18.4,0.8407753642444634
89,G1,18.5,0.8413239902395643
89,G1,18.6,0.8418715034009434
89,G1,18.7,0.8424178713467956
89,G1,18.8,0.8429630929238423
89,G1,18.9,0.8435071884103499
89,G1,19.0,0.8440501648753077
89,G1,19.1,0.8445919918033578
89,G1,19.2,0.8451326712776184
89,G1,19.3,0.8456722235076927
89,G1,19.4,0.8462106505857867
89,G1,19.5,0.8467479209911213
89,G1,19.6,0.8472840494764122
89,G1,19.7,0.8478190470230761
89,G1,19.8,0.8483529133501545
89,G1,19.9,0.8488856171321617
89,G1,20.0,0.8494171812304782
89,G1,20.1,0.849947615142182
89,G1,20.2,0.8504769081591024
89,G1,20.3,0.8510050373287945
89,G1,20.4,0.8515320253821924
89,G1,20.5,0.8520578860240234
89,G1,20.6,0.852582595141355
89,G1,20.7,0.8531061407992142
89,G1,20.8,0.8536285440242727
89,G1,20.9,0.8541498204948638
89,G1,21.0,0.8546699366391632
89,G1,21.1,0.8551888910369345
89,G1,21.2,0.8557067027008247
89,G1,21.3,0.8562233836783315
89,G1,21.4,0.8567389015395084
89,G1,21.5,0.8572532560771322
89,G1,21.6,0.8577664692747468
89,G1,21.7,0.8582785465651886
89,G1,21.8,0.8587894569570403
89,G1,21.9,0.8592992068306259
89,G1,22.0,0.8598078142692476
